Dates,.DJUSBMT,.DJUSNCT,.DJUSCYT,.DJUSHCT,.DJUSINT,.DJUSENT,.DJUSTCT,.DJUSTLT,.DJUSUTT,.DJUSFNT
13/3/2008,446.14,414.84,336.75,404.06,420.09,962.74,593.62,230.62,385.01,604
14/3/2008,439.63,408.2,330.42,396.5,413.26,947.9,580.81,226.63,381.14,581.62
17/3/2008,427.66,405.19,325.7,394.53,411.02,922.09,577.36,229.64,378.87,572.82
18/3/2008,444.99,416.67,338.41,404.14,427.81,955.79,601.3,237.09,386.23,617.7
19/3/2008,415.27,414.09,334.41,401.75,417.58,903.6,583.08,231.58,377.25,606.03
20/3/2008,413.75,421.24,344.54,405.5,424.96,907.53,592.62,238.08,378.84,645.06
21/3/2008,413.75,421.24,344.54,405.5,424.96,907.53,592.62,238.08,378.84,645.06
24/3/2008,426.31,426.78,354.02,409.01,433.24,919.87,609.45,245.51,378.03,649.83
25/3/2008,438.61,428.26,353.32,409.85,436.32,927.54,610.94,245.27,378.37,649.2
26/3/2008,441.78,424.94,347.83,408.15,433.2,948,604.87,242.45,380.2,628.23
27/3/2008,435.99,423.89,343.55,407.75,428.4,940.53,589.82,241.47,381.98,616.14
